Ticker,BuyHoldSell,Confidence
SLQT,Buy,0.52873135
SLRC,Buy,0.5764556
SLRN,Sell,0.49561155
SLRX,Sell,0.4894838
SLS,Buy,0.5141435
SLSR,Buy,0.54090774
SLVM,Buy,0.5847264
SM,Buy,0.72099537
SMAR,Buy,0.57651967
SMBC,Buy,0.56840676
SMBK,Buy,0.57596415
SMCI,Buy,0.51430696
SMFG,Buy,0.5682029
SMFL,Sell,0.46951944
SMG,Buy,0.59714866
SMHI,Buy,0.5235117
SMID,Buy,0.55423254
SMLP,Buy,0.5634269
SMLR,Buy,0.5338636
SMMT,Buy,0.5095808
SMP,Buy,0.59452254
SMPL,Buy,0.64899737
SMR,Buy,0.4980089
SMRT,Buy,0.50509125
SMSI,Sell,0.49350172
SMTC,Buy,0.5221531
SMTI,Buy,0.62044203
SMTK,Sell,0.47288284
SMWB,Buy,0.5150667
SMX,Sell,0.4591022
SMXT,Sell,0.46668163
SN,Buy,0.62436235
SNA,Buy,0.6592733
SNAL,Buy,0.496841
SNAP,Buy,0.52232075
SNAX,Sell,0.48838097
SNBR,Sell,0.49372816
SNCR,Sell,0.4769449
SNCY,Buy,0.53687274
SND,Sell,0.48570976
SNDA,Buy,0.53557307
SNDL,Buy,0.5011369
SNDR,Buy,0.6135841
SNDX,Buy,0.53364104
SNES,Buy,0.49582937
SNEX,Buy,0.5740983
SNFCA,Buy,0.5139749
SNGX,Buy,0.49591807
SNN,Buy,0.6115225
SNOA,Buy,0.50086826
SNOW,Buy,0.6472957
SNPS,Buy,0.6170544
SNPX,Sell,0.489538
SNSE,Sell,0.49094665
SNT,Sell,0.48335436
SNTG,Sell,0.48349926
SNTI,Buy,0.496832
SNV,Buy,0.5895617
SNX,Buy,0.61195844
SNY,Buy,0.71573716
SO,Buy,0.6442743
SOAR,Sell,0.49425036
SOBR,Buy,0.49687412
SOC,Buy,0.5390523
SOFI,Buy,0.6785278
SOGP,Sell,0.49416587
SOHO,Buy,0.4975521
SOHOB,Buy,0.60130674
SOHON,Buy,0.599781
SOHOO,Buy,0.6162833
SOHU,Buy,0.52283365
SOI,Buy,0.5329795
SOJC,Buy,0.622517
SOL,Buy,0.503761
SOLV,Buy,0.66351223
SON,Buy,0.65278774
SOND,Sell,0.47601607
SONM,Buy,0.51833475
SONN,Buy,0.49856007
SONO,Buy,0.5650184
SONY,Buy,0.6981276
SOPA,Sell,0.48050714
SOPH,Sell,0.4903892
SOS,Sell,0.4880154
SOTK,Buy,0.51085776
SOUN,Sell,0.49046245
SOWG,Buy,0.50119984
SPB,Buy,0.6426789
SPCE,Buy,0.52476984
SPE,Buy,0.6010744
SPEC,Buy,0.49736983
SPFI,Buy,0.5600656
SPG,Buy,0.5960507
SPGC,Sell,0.488246
SPGI,Buy,0.631362
SPH,Buy,0.5400622
SPHR,Buy,0.5676105
SPI,Buy,0.503365
SPIR,Buy,0.5055731
SPKL,Buy,0.5789966
SPLP,Buy,0.5831245
SPNS,Buy,0.5451601
SPNT,Buy,0.53871447
SPOK,Buy,0.5609681
SPOT,Buy,0.6826344
SPPL,Sell,0.49531332
SPPP,Buy,0.5417497
SPR,Buy,0.59237695
SPRB,Buy,0.50038373
SPRC,Buy,0.49974057
SPRO,Buy,0.51574504
SPRU,Buy,0.5088035
SPRY,Buy,0.516581
SPSC,Buy,0.55452895
SPT,Buy,0.59633946
SPTN,Buy,0.5911083
SPWH,Buy,0.51368326
SPWR,Sell,0.49480796
SPXC,Buy,0.68665
SPXX,Buy,0.5794436
SQ,Buy,0.5656424
SQFT,Sell,0.49399617
SQM,Buy,0.5573796
SQNS,Buy,0.502464
SQSP,Buy,0.58585453
SR,Buy,0.6186938
SRAD,Buy,0.5401284
SRBK,Buy,0.5641164
SRCE,Buy,0.629732
SRCL,Buy,0.59415364
SRDX,Buy,0.59931016
SRE,Buy,0.72895026
SRFM,Buy,0.4993274
SRG,Buy,0.5491658
SRI,Buy,0.565409
SRL,Buy,0.51239586
SRM,Sell,0.4948708
SRPT,Buy,0.6488829
SRRK,Buy,0.49965718
SRTS,Sell,0.478322
SRV,Buy,0.636552
SRZN,Buy,0.49790373
SSB,Buy,0.62760943
SSBI,Buy,0.5372162
SSBK,Buy,0.5508681
SSD,Buy,0.63221425
SSIC,Buy,0.52854615
SSKN,Buy,0.5034655
SSL,Buy,0.5270977
SSNC,Buy,0.6290464
SSP,Sell,0.4948269
SSRM,Buy,0.5259266
SST,Buy,0.5009221
SSTI,Buy,0.5192362
SSTK,Buy,0.5722939
SSY,Buy,0.51726323
SSYS,Buy,0.5409873
ST,Buy,0.5981378
STAA,Buy,0.5278204
STAF,Sell,0.48998567
STAG,Buy,0.59257203
STBA,Buy,0.59283024
STBX,Buy,0.51403683
STC,Buy,0.66685086
STCN,Buy,0.55873364
STE,Buy,0.6652357
STEL,Buy,0.58965796
STEM,Sell,0.48677662
STEP,Buy,0.55671227
STER,Buy,0.58724934
STEW,Buy,0.5980122
STG,Buy,0.5108073
STGW,Buy,0.5165544
STHO,Buy,0.5454879
STI,Buy,0.49689418
STIM,Sell,0.4938198
STK,Buy,0.6442509
STKH,Buy,0.49629873
STKL,Buy,0.515162
STKS,Buy,0.50146997
STLA,Buy,0.74135995
STLD,Buy,0.60880846
STM,Buy,0.5930687
STN,Buy,0.60188246
STNE,Buy,0.5529843
STNG,Buy,0.627024
STOK,Buy,0.4990338
STR,Buy,0.5951037
STRA,Buy,0.58728164
STRL,Buy,0.587375
STRM,Buy,0.49655527
STRO,Sell,0.4956918
STRR,Buy,0.524571
STRS,Buy,0.5697057
STRT,Buy,0.58872384
STRW,Buy,0.55082166
STSS,Buy,0.5038729
STT,Buy,0.65042853
STTK,Buy,0.50186217
STVN,Buy,0.53428066
STWD,Buy,0.5884559
STX,Buy,0.7485349
STXS,Buy,0.5022989
STZ,Buy,0.61678183
SU,Buy,0.85685426
SUGP,Sell,0.46755356
SUI,Buy,0.6768308
SUM,Buy,0.57522374
SUN,Buy,0.60542107
SUNS,Sell,0.4396812
SUP,Buy,0.50500876
SUPN,Buy,0.5477228
SUPV,Sell,0.49486196
SURG,Sell,0.4913293
SUUN,Buy,0.50896585
SUZ,Buy,0.63978285
SVA,Sell,0.37049273
SVC,Buy,0.5182718
SVCO,Buy,0.5610412
SVII,Buy,0.5788829
SVM,Buy,0.5012694
SVMH,Sell,0.495778
SVRA,Buy,0.5122345
SVRE,Sell,0.49542302
SVT,Buy,0.55950546
SVV,Buy,0.52638793
SWAG,Sell,0.49313292
SWBI,Buy,0.56730986
SWI,Buy,0.5425798
SWIM,Buy,0.52037
SWIN,Sell,0.46082902
SWK,Buy,0.6916318
SWKH,Buy,0.58714443
SWKS,Buy,0.58790815
SWN,Buy,0.5600758
SWTX,Buy,0.55741847
SWVL,Sell,0.46881258
SWX,Buy,0.5796463
SWZ,Buy,0.5434877
SXC,Buy,0.54301566
SXI,Buy,0.66386425
SXT,Buy,0.64050776
SXTC,Sell,0.48650792
SXTP,Buy,0.4971604
SY,Buy,0.49936235
SYBT,Buy,0.62580025
SYBX,Buy,0.5037754
SYF,Buy,0.58971715
SYK,Buy,0.5891393
SYM,Buy,0.54257333
SYNA,Buy,0.5904395
SYNX,Buy,0.50242996
SYPR,Buy,0.5316166
SYRA,Sell,0.49274537
SYRE,Buy,0.51086724
SYRS,Buy,0.49978632
SYT,Sell,0.49091193
SYTA,Buy,0.4958722
SYY,Buy,0.74825007
TAC,Buy,0.52862227
TACT,Buy,0.5459006
TAIT,Buy,0.5287764
TAK,Buy,0.7073853
TAL,Buy,0.6087571
TALK,Buy,0.5043128
TALO,Buy,0.53418237
TANH,Buy,0.49840546
TAOP,Buy,0.49603432
TAP,Buy,0.6019951
TARA,Buy,0.49737784
TARS,Buy,0.51877487
TASK,Buy,0.51138616
TATT,Buy,0.51779306
TAYD,Buy,0.5810432
TBB,Buy,0.60530204
TBBB,Buy,0.52486235
TBBK,Buy,0.55098796
TBI,Buy,0.5556025
TBIO,Sell,0.4665164
TBLA,Buy,0.5260522
TBLD,Buy,0.5896986
TBLT,Sell,0.48413882
TBMC,Buy,0.59459585
TBN,Buy,0.6994088
TBNK,Buy,0.5238698
TBPH,Buy,0.5206071
TBRG,Buy,0.5167253
TC,Sell,0.47760403
TCBC,Buy,0.570562
TCBI,Buy,0.5979523
TCBK,Buy,0.5703119
TCBP,Sell,0.4861526
TCBS,Buy,0.5873682
TCBX,Buy,0.5545952
TCI,Buy,0.59015214
TCJH,Buy,0.49996322
TCMD,Buy,0.52586913
TCOA,Buy,0.5883022
TCOM,Buy,0.73638403
TCPC,Buy,0.5581741
TCRT,Buy,0.49684408
TCRX,Buy,0.50398356
TCS,Sell,0.49073192
TCTM,Sell,0.48462886
TCX,Buy,0.5339245
TD,Buy,0.61381763
TDC,Buy,0.58771807
TDF,Buy,0.55009586
TDG,Buy,0.6757271
TDOC,Buy,0.5379425
TDS,Buy,0.5287855
TDUP,Buy,0.49822786
TDW,Buy,0.64869815
TDY,Buy,0.629072
TEAF,Buy,0.5740654
TEAM,Buy,0.6084247
TECH,Buy,0.6076046
TECK,Buy,0.69568515
TECTP,Buy,0.56081855
TECX,Buy,0.5520569
TEF,Buy,0.6564912
TEI,Buy,0.5474636
TEL,Buy,0.6930571
TELA,Buy,0.5151275
TELL,Buy,0.51011395
TELO,Sell,0.49169287
TEM,Sell,0.4388266
TEN,Buy,0.6183211
TENB,Buy,0.591235
TENK,Buy,0.61264175
TENX,Buy,0.49873802
TEO,Buy,0.51397985
TER,Buy,0.580832
TERN,Buy,0.5046492
TETE,Buy,0.5983715
TEVA,Buy,0.6267478
TEX,Buy,0.60303867
TFC,Buy,0.6706569
TFFP,Sell,0.4797582
TFII,Buy,0.61835146
TFIN,Buy,0.6250208
TFPM,Buy,0.5830616
TFSL,Buy,0.5624077
TFX,Buy,0.615819
TG,Buy,0.5231006
TGAA,Buy,0.6033846
TGB,Buy,0.52262896
TGI,Buy,0.5421267
TGL,Buy,0.5001655
TGLS,Buy,0.57572186
TGNA,Buy,0.55826527
TGS,Buy,0.54326487
TGT,Buy,0.69218254
TGTX,Buy,0.52267283
TH,Buy,0.53092307
THAR,Sell,0.4927489
THC,Buy,0.5901313
THCH,Buy,0.5004606
THCP,Buy,0.5841128
THFF,Buy,0.59657
THG,Buy,0.71641785
THM,Buy,0.50018394
THO,Buy,0.7024644
THQ,Buy,0.59494495
THR,Buy,0.6253299
THRD,Buy,0.5269003
THRM,Buy,0.5881728
THRY,Buy,0.55847657
THS,Buy,0.6420184
THTX,Buy,0.50203604
THW,Buy,0.5716762
TIGO,Buy,0.584703
TIGR,Buy,0.51304406
TIL,Buy,0.5314821
TILE,Buy,0.5587184
TIMB,Buy,0.58579886
TIPT,Buy,0.5764615
TIRX,Sell,0.48218593
TISI,Buy,0.5092962
TITN,Buy,0.5591667
TIVC,Buy,0.49867588
TIXT,Buy,0.5199587
TJX,Buy,0.76291686
TK,Buy,0.5266122
TKC,Buy,0.5259264
TKLF,Buy,0.49815607
TKNO,Buy,0.5505625
TKO,Buy,0.62254435
TKR,Buy,0.63939595
TLF,Buy,0.51130724
TLGY,Buy,0.57449025
TLIS,Buy,0.52969396
TLK,Buy,0.59033775
TLN,Buy,0.62513787
TLPH,Buy,0.49918202
TLRY,Buy,0.5270314
TLS,Buy,0.5040296
TLSA,Buy,0.5021847
TLSI,Sell,0.49481314
TLYS,Buy,0.53148717
TM,Buy,0.6466827
TMC,Buy,0.50279295
TMCI,Buy,0.5247776
TMDX,Buy,0.61082643
TME,Buy,0.5561939
TMHC,Buy,0.66251606
TMO,Buy,0.6153541
TMP,Buy,0.5853694
TMQ,Buy,0.5103186
TMTC,Buy,0.6066615
TMUS,Buy,0.691585
TNC,Buy,0.67899907
TNDM,Buy,0.63034004
TNET,Buy,0.6033719
TNGX,Buy,0.51816124
TNK,Buy,0.58458346
TNL,Buy,0.5989985
TNON,Buy,0.49680004
TNXP,Sell,0.4918667
TNYA,Sell,0.4946671
TOI,Buy,0.4964611
TOL,Buy,0.6495597
TOMZ,Buy,0.49778724
TOON,Buy,0.50433606
TOP,Buy,0.5137284
TOPS,Buy,0.5471971
TORO,Buy,0.5122383
TOST,Buy,0.5547468
TOUR,Buy,0.5166323
TOVX,Buy,0.49951014
TOWN,Buy,0.58970577
TOYO,Buy,0.56047046
TPB,Buy,0.57680565
TPC,Buy,0.6072551
TPCS,Buy,0.5123431
TPET,Buy,0.5011957
TPG,Buy,0.6326588
TPH,Buy,0.58893806
TPHS,Buy,0.5009003
TPIC,Sell,0.48621112
TPL,Buy,0.58274174
TPR,Buy,0.5901037
TPST,Buy,0.49751142
TPVG,Buy,0.54782915
TPX,Buy,0.5898622
TPZ,Buy,0.5885919
TR,Buy,0.59713936
TRAK,Buy,0.52537227
TRAW,Buy,0.5128261
TRC,Buy,0.5843329
TRDA,Buy,0.5053088
TREE,Buy,0.5266002
TREX,Buy,0.59888124
TRGP,Buy,0.5988039
TRI,Buy,0.6448583
TRIB,Buy,0.5078979
TRIN,Buy,0.5924091
TRIP,Buy,0.56473273
TRIS,Buy,0.57689464
TRMB,Buy,0.6266766
TRMD,Buy,0.56976956
TRMK,Buy,0.5850671
TRML,Buy,0.58958733
TRN,Buy,0.5703501
TRNO,Buy,0.6321223
TRNR,Sell,0.4623519
TRNS,Buy,0.6227608
TRON,Buy,0.572268
TROO,Buy,0.60317767
TROW,Buy,0.6355404
TROX,Buy,0.5555283
TRP,Buy,0.62411046
TRS,Buy,0.59578955
TRSG,Sell,0.45871648
TRST,Buy,0.6201565
TRT,Buy,0.5714185
TRTL,Buy,0.58015317
TRTX,Buy,0.5233144
TRUE,Buy,0.516036
TRUG,Sell,0.4938272
TRUP,Buy,0.5333881
TRV,Buy,0.635185
TRVG,Buy,0.49908254
TRVI,Buy,0.50975686
TRVN,Sell,0.49525428
TRX,Buy,0.49760598
TS,Buy,0.5940571
TSAT,Buy,0.50727326
TSBK,Buy,0.5845161
TSBX,Buy,0.4970908
TSCO,Buy,0.6812844
TSE,Sell,0.4943237
TSEM,Buy,0.54350966
TSHA,Buy,0.5471787
TSI,Buy,0.51828694
TSLA,Buy,0.5983287
TSLX,Buy,0.5882478
TSM,Buy,0.6230314
TSN,Buy,0.60406506
TSQ,Buy,0.53009975
TSVT,Buy,0.50034297
TT,Buy,0.6558352
TTC,Buy,0.60945636
TTD,Buy,0.62938964
TTE,Buy,0.7372405
TTEC,Buy,0.5125915
TTEK,Buy,0.6471701
TTGT,Buy,0.60687846
TTI,Buy,0.5421125
TTMI,Buy,0.5634562
TTNP,Buy,0.5015335
TTOO,Sell,0.4935515
TTP,Buy,0.6092904
TTSH,Buy,0.5245069
TTWO,Buy,0.905585
TU,Buy,0.6888124
TUP,Sell,0.4952633
TURN,Buy,0.5384981
TUSK,Buy,0.50346375
TUYA,Buy,0.50202686
TV,Buy,0.49691433
TVC,Buy,0.6518138
TVE,Buy,0.59752613
TVGN,Buy,0.5585036
TVTX,Sell,0.49371707
TW,Buy,0.6097308
TWFG,Sell,0.4440595
TWG,Sell,0.49414045
TWI,Buy,0.53241074
TWIN,Buy,0.54813504
TWKS,Buy,0.5035212
TWLO,Buy,0.5914726
TWN,Buy,0.6578729
TWOU,Sell,0.48535183
TWST,Buy,0.6013804
TX,Buy,0.6041444
TXG,Buy,0.5512421
TXMD,Buy,0.49977642
TXN,Buy,0.5661236
TXO,Buy,0.56681544
TXRH,Buy,0.6972228
TXT,Buy,0.7187369
TY,Buy,0.63071597
TYG,Buy,0.60185164
TYGO,Sell,0.4910959
TYL,Buy,0.66593593
TYRA,Buy,0.5227795
TZOO,Buy,0.53666663
U,Buy,0.5516667
UA,Buy,0.53358227
UAA,Buy,0.5584748
UAL,Buy,0.57839346
UAMY,Buy,0.5158385
UAN,Buy,0.65087646
UAVS,Buy,0.5008798
UBCP,Buy,0.54592425
UBER,Buy,0.5837499
UBFO,Buy,0.53122854
UBS,Buy,0.59326535
UBSI,Buy,0.5783578
UBX,Buy,0.49937588
UBXG,Sell,0.48517945
UCAR,Sell,0.46364072
UCBI,Buy,0.58707577
UCL,Buy,0.5076835
UCTT,Buy,0.5345594
UDMY,Buy,0.54878646
UDR,Buy,0.59580886
UE,Buy,0.5651379
UEC,Buy,0.5020296
UEIC,Buy,0.5168954
UFCS,Buy,0.57824296
UFI,Buy,0.52075326
UFPI,Buy,0.5975901
UFPT,Buy,0.61679703
UG,Buy,0.49759325
UGI,Buy,0.56692106
UGP,Buy,0.56986666
UGRO,Buy,0.4981127
UHAL,Buy,0.599625
UHG,Buy,0.51126397
UHS,Buy,0.63206834
UHT,Buy,0.57939583
UI,Buy,0.57967514
UIS,Buy,0.507663
UL,Buy,0.6281779
ULBI,Buy,0.5124317
ULCC,Buy,0.500383
ULH,Buy,0.5684532
ULS,Buy,0.55355364
ULTA,Buy,0.66200197
ULY,Buy,0.49838936
UMAC,Sell,0.47689685
UMBF,Buy,0.59390575
UMC,Buy,0.54877305
UMH,Buy,0.58148754
UNB,Buy,0.6287712
UNCY,Buy,0.4966373
UNF,Buy,0.636506
UNFI,Buy,0.53578794
UNH,Buy,0.60639685
UNIT,Buy,0.5086136
UNM,Buy,0.73318094
UNMA,Buy,0.61512697
UNP,Buy,0.64260846
UNTY,Buy,0.5842104
UONE,Sell,0.49299863
UONEK,Buy,0.5024667
UP,Buy,0.60957724
UPBD,Buy,0.6416478
UPC,Sell,0.4823968
UPLD,Buy,0.50006694
UPS,Buy,0.8013027
UPST,Buy,0.58814746
UPWK,Buy,0.5437593
UPXI,Sell,0.49299243
URBN,Buy,0.6064308
URG,Buy,0.5013404
URGN,Buy,0.5170229
URI,Buy,0.62816757
UROY,Sell,0.49229595
USA,Buy,0.53222185
USAC,Buy,0.57480514
USAP,Buy,0.5469517
USAS,Buy,0.50226814
USAU,Buy,0.50565857
USB,Buy,0.5924111
USCB,Buy,0.56223196
USEA,Sell,0.48982778
USEG,Buy,0.5004569
USFD,Buy,0.62538606
USGO,Buy,0.52122927
USIO,Sell,0.49198145
USLM,Buy,0.5731156
USM,Buy,0.56550044
USNA,Buy,0.5830021
USPH,Buy,0.5984217
UTF,Buy,0.5886382
UTG,Buy,0.60352683
UTHR,Buy,0.6896886
UTI,Buy,0.52850163
UTL,Buy,0.58655447
UTMD,Buy,0.62120765
UTSI,Buy,0.50195974
UTZ,Buy,0.57408094
UUU,Buy,0.49982515
UUUU,Buy,0.5123632
UVE,Buy,0.5672706
UVSP,Buy,0.57521474
UVV,Buy,0.58636737
UWMC,Buy,0.52971333
UXIN,Sell,0.48965907
V,Buy,0.7687584
VABK,Buy,0.59398866
VAC,Buy,0.5867405
VAL,Buy,0.58379966
VALE,Buy,0.5632037
VALN,Buy,0.5345867
VALU,Buy,0.5910639
VANI,Buy,0.5060499
VATE,Buy,0.50246257
VBF,Buy,0.570723
VBFC,Buy,0.67622614
VBIV,Buy,0.497251
VBNK,Buy,0.551293
VBTX,Buy,0.57060903
VC,Buy,0.6563148
VCEL,Buy,0.6270745
VCIG,Sell,0.49406916
VCNX,Sell,0.4952437
VCSA,Sell,0.48947415
VCTR,Buy,0.60806215
VCV,Buy,0.56041
VCYT,Buy,0.5748934
VECO,Buy,0.57154983
VEEE,Sell,0.4943434
VEEV,Buy,0.63363594
VEL,Buy,0.53556496
VEON,Buy,0.5665255
VERA,Buy,0.52352506
VERB,Buy,0.51764756
VERI,Sell,0.4842979
VERO,Buy,0.49638647
VERU,Buy,0.5045475
VERV,Buy,0.50134504
VERX,Buy,0.5283556
VET,Buy,0.5536419
VEV,Buy,0.50240564
VFC,Buy,0.5855306
VFF,Buy,0.5010206
VFL,Buy,0.5748698
VFS,Buy,0.66203666
VGAS,Sell,0.48639557
VGI,Buy,0.5846858
VGM,Buy,0.56514275
VGR,Buy,0.5557738
VGZ,Buy,0.5373525
VHAI,Buy,0.4968405
VHC,Buy,0.5056872
VHI,Buy,0.54089355
VIAV,Buy,0.5281894
VICI,Buy,0.6539945
VICR,Buy,0.5684158
VIGL,Sell,0.49146062
VIK,Buy,0.53644824
VINC,Buy,0.4974279
VINE,Sell,0.4913665
VINO,Sell,0.47827074
VINP,Buy,0.5187761
VIOT,Buy,0.49929535
VIPS,Buy,0.6628227
VIR,Buy,0.55173874
VIRC,Sell,0.49232697
VIRI,Sell,0.48579153
VIRT,Buy,0.5421089
VIRX,Buy,0.5047055
VISL,Sell,0.47989663
VIST,Buy,0.55509275
VITL,Buy,0.56168145
VIV,Buy,0.59558976
VIVK,Sell,0.47074917
VKI,Buy,0.5610258
VKQ,Buy,0.5581331
VKTX,Buy,0.5170192
VLCN,Sell,0.47567868
VLD,Buy,0.5092229
VLGEA,Buy,0.56789434
VLN,Buy,0.50191295
VLO,Buy,0.61756253
VLRS,Buy,0.5164385
VLT,Buy,0.5604069
VLTO,Buy,0.5823609
VLY,Buy,0.5142679
VLYPO,Buy,0.62355125
VLYPP,Buy,0.58938795
VMAR,Buy,0.5003015
VMC,Buy,0.6009265
VMCA,Buy,0.59470415
VMD,Buy,0.5288558
VMEO,Buy,0.5046785
VMI,Buy,0.64257807
VMO,Buy,0.56425524
VNCE,Buy,0.50544286
VNDA,Buy,0.49910945
VNET,Buy,0.4978389
VNO,Buy,0.54029316
VNOM,Buy,0.56939834
VNRX,Buy,0.5019547
VNT,Buy,0.59946954
VOC,Buy,0.51240915
VOD,Buy,0.54166937
VOR,Buy,0.5024644
VOXR,Buy,0.51993847
VOXX,Buy,0.5152897
VOYA,Buy,0.60685575
VPG,Buy,0.62421274
VPV,Buy,0.5641673
VRA,Buy,0.52708006
VRAR,Sell,0.4926469
VRAX,Sell,0.49390134
VRCA,Buy,0.5029766
VRDN,Buy,0.51754737
VRE,Buy,0.5599723
VREX,Buy,0.56883895
VRM,Buy,0.5068355
VRME,Buy,0.49885857
VRN,Buy,0.6222136
VRNA,Buy,0.5352528
VRNS,Buy,0.5851568
VRNT,Buy,0.5997314
VRPX,Buy,0.49624798
VRRM,Buy,0.58446753
VRSK,Buy,0.7040538
VRSN,Buy,0.7118201
VRT,Buy,0.6560166
VRTS,Buy,0.62033236
VRTX,Buy,0.6042374
VS,Buy,0.49920446
VSAC,Buy,0.6239072
VSAT,Buy,0.5797586
VSCO,Buy,0.5373729
VSEC,Buy,0.6435925
VSEE,Buy,0.56248707
VSH,Buy,0.5671875
VSME,Sell,0.47322282
VST,Buy,0.5920924
VSTA,Buy,0.5137204
VSTE,Sell,0.47782537
VSTM,Sell,0.49552447
VSTO,Buy,0.6123706
VSTS,Buy,0.5759607
VTAK,Sell,0.46653226
VTEX,Buy,0.5195897
VTGN,Buy,0.5017313
VTLE,Buy,0.5783051
VTMX,Buy,0.58746654
VTN,Buy,0.57465297
VTNR,Buy,0.5069393
VTOL,Buy,0.5725337
VTR,Buy,0.58818865
VTRS,Buy,0.560079
VTS,Buy,0.5701313
VTSI,Buy,0.4984335
VTVT,Sell,0.4896499
VTYX,Sell,0.4951558
VUZI,Buy,0.5110896
VVI,Buy,0.6625098
VVOS,Sell,0.4957181
VVPR,Sell,0.47955608
VVR,Buy,0.5246739
VVV,Buy,0.581369
VVX,Buy,0.57396704
VWE,Buy,0.5038712
VXRT,Sell,0.4955943
VYGR,Buy,0.5058563
VYNE,Buy,0.50009876
VYX,Buy,0.54496455
VZ,Buy,0.6794932
VZLA,Buy,0.5147882
W,Buy,0.62454516
WAB,Buy,0.670767
WABC,Buy,0.5840588
WAFD,Buy,0.5709788
WAFU,Sell,0.4923715
WAL,Buy,0.5904986
WALD,Buy,0.51881933
WASH,Buy,0.57057214
WAT,Buy,0.6388905
WATT,Sell,0.48922917
WAVD,Sell,0.4818329
WAVE,Buy,0.50507706
WAVS,Buy,0.5836203
WAY,Buy,0.55145264
WB,Buy,0.526209
WBA,Buy,0.6636957
WBD,Buy,0.62422967
WBS,Buy,0.58697206
WBTN,Sell,0.48803794
WBUY,Buy,0.50400066
WBX,Sell,0.4925361
WCC,Buy,0.6045143
WCN,Buy,0.6778727
WD,Buy,0.59160966
WDAY,Buy,0.6968756
WDC,Buy,0.5799872
WDFC,Buy,0.6406661
WDH,Sell,0.49566093
WDI,Buy,0.571006
WDS,Buy,0.60979205
WEA,Buy,0.5797845
WEAV,Buy,0.5203094
WEC,Buy,0.7369639
WEL,Buy,0.60678166
WELL,Buy,0.76509684
WEN,Buy,0.5771596
WENA,Buy,0.61146927
WERN,Buy,0.6054306
WES,Buy,0.58343786
WEST,Buy,0.5470897
WETH,Sell,0.48383167
WEX,Buy,0.7276651
WEYS,Buy,0.6056466
WF,Buy,0.5872101
WFC,Buy,0.5914002
WFCF,Buy,0.590667
WFG,Buy,0.7197876
WFRD,Buy,0.55915296
WGO,Buy,0.5977266
WGS,Sell,0.47187772
WH,Buy,0.6499401
WHD,Buy,0.60855997
WHF,Buy,0.58952254
WHG,Buy,0.535534
WHLM,Sell,0.48787883
WHLR,Buy,0.5132335
WHLRD,Buy,0.5556544
WHLRP,Sell,0.4728248
WHR,Buy,0.63393193
WIA,Buy,0.5713908
WILC,Buy,0.55223614
WIMI,Sell,0.48860884
WINA,Buy,0.5916491
WING,Buy,0.56316704
WINT,Sell,0.48074055
WINV,Buy,0.5657199
WISA,Buy,0.5550376
WIT,Buy,0.5759186
WIW,Buy,0.5641118
WIX,Buy,0.67447567
WK,Buy,0.6625894
WKC,Buy,0.5719053
WKEY,Buy,0.4988809
WKHS,Sell,0.48860884
WKME,Buy,0.5933231
WKSP,Buy,0.5002327
WLDN,Buy,0.5627288
WLDS,Sell,0.49569112
WLFC,Buy,0.65117586
WLGS,Buy,0.49678597
WLK,Buy,0.6421776
WLKP,Buy,0.63714564
WLY,Buy,0.6063084
WLYB,Buy,0.6517256
WM,Buy,0.6193041
WMB,Buy,0.6275897
WMG,Buy,0.70619124
WMK,Buy,0.59986204
WMPN,Buy,0.5791831
WMS,Buy,0.6142917
WMT,Buy,0.7267409
WNC,Buy,0.5791507
WNEB,Buy,0.5396417
WNS,Buy,0.5946994
WNW,Buy,0.5027194
WOLF,Buy,0.509283
WOOF,Buy,0.50840163
WOR,Buy,0.6479391
WORX,Sell,0.48705137
WOW,Buy,0.5063089
WPC,Buy,0.6680186
WPM,Buy,0.7027779
WPP,Buy,0.68786377
WPRT,Buy,0.5019508
WRAP,Buy,0.49906605
WRB,Buy,0.6456087
WRBY,Buy,0.5294776
WRLD,Buy,0.6611518
WRN,Buy,0.50458133
WRNT,Sell,0.48623025
WS,Buy,0.5760944
WSBF,Buy,0.56238234
WSC,Buy,0.58714575
WSFS,Buy,0.623565
WSM,Buy,0.6179835
WSO,Buy,0.6422001
WSR,Buy,0.5633031
WST,Buy,0.6413481
WT,Buy,0.525919
WTBA,Buy,0.55747646
WTFC,Buy,0.63662153
WTFCM,Buy,0.5982627
WTI,Buy,0.49833086
WTM,Buy,0.7526231
WTMA,Buy,0.59648615
WTO,Buy,0.5210738
WTRG,Buy,0.6050371
WTS,Buy,0.6743523
WTTR,Buy,0.5512807
WTW,Buy,0.69266
WU,Buy,0.56971633
WULF,Buy,0.51188403
WVE,Buy,0.5094229
WVVI,Buy,0.55205125
WVVIP,Buy,0.49927965
WW,Buy,0.49685484
WWD,Buy,0.69505537
WWR,Buy,0.50120455
WWW,Buy,0.5012355
WY,Buy,0.5925992
WYNN,Buy,0.61321855
WYY,Sell,0.4805066
X,Buy,0.6111964
XAIR,Buy,0.4989885
XBIO,Sell,0.49086183
XBIT,Sell,0.49522802
XBP,Sell,0.48635054
XCUR,Sell,0.49182346
XEL,Buy,0.6228216
XELA,Buy,0.51496744
XELB,Buy,0.5055927
XENE,Buy,0.5661985
XERS,Buy,0.50833064
XFIN,Buy,0.5775868
XFLT,Buy,0.53869486
XFOR,Buy,0.5086231
